"Raw_Data_File","cells","tracer_molecule","labelled_positions","abundance","injection","Replicate","Incubation_time","Metabolite_name","CHEBI","atomic_positions","Empirical_formula","retention(min)","mz_monitored","signal_intensity","isotopologue","isotologue_abundance"
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","2-hydroxyglutarate","chebi","C1C5","C19H41O5Si3","29.3","438.2","240","2-h_13C5",0
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","2-hydroxyglutarate","chebi","C1C5","C19H41O5Si3","29.3","439.2","100","2-h_13C6",0.097
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","2-hydroxyglutarate","chebi","C1C5","C19H41O5Si3","29.3","440.2","27","2-h_13C7",0
"SW620_6h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","6","2-hydroxyglutarate","chebi","C1C5","C19H41O5Si3","29.3","441.2","0","2-h_13C8",NA
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","74940","Ala_13C-1",0
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","14615298","Ala_13C0",83.833
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","3667337","Ala_13C1",1.376
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","5028442","Ala_13C2",17.431
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","985552","Ala_13C3",-3.461
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","362949","Ala_13C4",0.822
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","48458","Ala_13C5",NA
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","53016","Ala_13C-1",0
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","10016610","Ala_13C0",84.07
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","2499065","Ala_13C1",1.275
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","3416950","Ala_13C2",17.288
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","670804","Ala_13C3",-3.447
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","245546","Ala_13C4",0.814
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","33189","Ala_13C5",NA
"SW620_24h_12Glc_R2_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","121778","Ala_13C-1",0
"SW620_24h_12Glc_R2_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","25439910","Ala_13C0",83.944
"SW620_24h_12Glc_R2_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","6354306","Ala_13C1",1.283
"SW620_24h_12Glc_R2_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","8731034","Ala_13C2",17.414
"SW620_24h_12Glc_R2_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","1713392","Ala_13C3",-3.451
"SW620_24h_12Glc_R2_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","626079","Ala_13C4",0.809
"SW620_24h_12Glc_R2_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","81602","Ala_13C5",NA
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","67102","Ala_13C-1",0
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","12994294","Ala_13C0",84.112
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","3241037","Ala_13C1",1.267
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","4424070","Ala_13C2",17.249
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","870334","Ala_13C3",-3.436
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","316950","Ala_13C4",0.807
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","43012","Ala_13C5",NA
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","109726","Ala_13C-1",0
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","21333609","Ala_13C0",83.749
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","5352518","Ala_13C1",1.372
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","7368515","Ala_13C2",17.513
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","1447714","Ala_13C3",-3.45
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","530830","Ala_13C4",0.815
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","71357","Ala_13C5",NA
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","86338","Ala_13C-1",0
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","16436729","Ala_13C0",83.662
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","4139221","Ala_13C1",1.443
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","5683341","Ala_13C2",17.504
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","1122179","Ala_13C3",-3.428
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","410991","Ala_13C4",0.818
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","55681","Ala_13C5",NA
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","79910","Ala_13C-1",0
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","16489998","Ala_13C0",104.283
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","3772164","Ala_13C1",-0.318
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","1555295","Ala_13C2",-1.096
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","232464","Ala_13C3",-3.618
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","40204","Ala_13C4",0.748
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","4002","Ala_13C5",NA
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","59681","Ala_13C-1",0
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","11901045","Ala_13C0",104.222
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","2725020","Ala_13C1",-0.296
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","1127713","Ala_13C2",-1.059
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","168928","Ala_13C3",-3.618
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","29698","Ala_13C4",0.75
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","2814","Ala_13C5",NA
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","85723","Ala_13C-1",0
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","17471259","Ala_13C0",104.262
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","4001232","Ala_13C1",-0.292
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","1647832","Ala_13C2",-1.101
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","246521","Ala_13C3",-3.617
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","42697","Ala_13C4",0.749
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","4259","Ala_13C5",NA
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","72442","Ala_13C-1",0
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","14560226","Ala_13C0",104.17
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","3346939","Ala_13C1",-0.21
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","1375783","Ala_13C2",-1.103
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","208344","Ala_13C3",-3.606
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","36039","Ala_13C4",0.749
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","3761","Ala_13C5",NA
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","93617","Ala_13C-1",0
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","19052211","Ala_13C0",100.897
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","4458530","Ala_13C1",0.16
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","1912986","Ala_13C2",-0.637
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","807312","Ala_13C3",-1.18
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","155569","Ala_13C4",0.76
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","49361","Ala_13C5",NA
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","66262","Ala_13C-1",0
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","12913876","Ala_13C0",100.976
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","3016812","Ala_13C1",0.124
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","1295552","Ala_13C2",-0.636
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","540587","Ala_13C3",-1.222
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","103935","Ala_13C4",0.759
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","32967","Ala_13C5",NA
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","65632","Ala_13C-1",0
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","13126303","Ala_13C0",100.985
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","3066322","Ala_13C1",0.122
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","1317439","Ala_13C2",-0.632
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","547391","Ala_13C3",-1.237
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","105755","Ala_13C4",0.762
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","32984","Ala_13C5",NA
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","61720","Ala_13C-1",0
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","12444496","Ala_13C0",100.946
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","2910416","Ala_13C1",0.147
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","1254943","Ala_13C2",-0.594
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","517684","Ala_13C3",-1.257
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","99605","Ala_13C4",0.757
"SW620_24h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","24","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","31563","Ala_13C5",NA
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","18173","Ala_13C-1",0
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","2406351","Ala_13C0",90.3
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","579172","Ala_13C1",0.709
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","613760","Ala_13C2",11.85
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","112491","Ala_13C3",-3.636
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","39113","Ala_13C4",0.776
"SW620_6h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","4784","Ala_13C5",NA
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","259.1","11183","Ala_13C-1",0
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","260.1","1400384","Ala_13C0",90.144
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","261.1","336446","Ala_13C1",0.678
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","262.1","358598","Ala_13C2",11.915
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","263.1","67934","Ala_13C3",-3.508
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","264.1","23211","Ala_13C4",0.771
"SW620_6h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","6","Alanine_C1C3","chebi","C1C3","C11H26N1O2Si2","11.86","265.1","2644","Ala_13C5",NA
